compound,AreaShape_Area,AreaShape_Perimeter,AreaShape_Eccentricity,AreaShape_Solidity,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxis,AreaShape_MinorAxis,AreaShape_AspectRatio,Intensity_Nuc_Mean_DNA,Intensity_Nuc_Std_DNA,Intensity_Nuc_P95_DNA,Intensity_Cyto_Mean_DNA,Intensity_Cyto_Std_DNA,Intensity_NucCytoRatio_DNA,Intensity_IntegratedNuc_DNA,Texture_LapRMS_Nuc_DNA,Texture_LapRMS_Cyto_DNA,Texture_CV_Cyto_DNA,Intensity_Nuc_Mean_RNA,Intensity_Nuc_Std_RNA,Intensity_Nuc_P95_RNA,Intensity_Cyto_Mean_RNA,Intensity_Cyto_Std_RNA,Intensity_NucCytoRatio_RNA,Intensity_IntegratedNuc_RNA,Texture_LapRMS_Nuc_RNA,Texture_LapRMS_Cyto_RNA,Texture_CV_Cyto_RNA,Intensity_Nuc_Mean_ER,Intensity_Nuc_Std_ER,Intensity_Nuc_P95_ER,Intensity_Cyto_Mean_ER,Intensity_Cyto_Std_ER,Intensity_NucCytoRatio_ER,Intensity_IntegratedNuc_ER,Texture_LapRMS_Nuc_ER,Texture_LapRMS_Cyto_ER,Texture_CV_Cyto_ER,Intensity_Nuc_Mean_AGP,Intensity_Nuc_Std_AGP,Intensity_Nuc_P95_AGP,Intensity_Cyto_Mean_AGP,Intensity_Cyto_Std_AGP,Intensity_NucCytoRatio_AGP,Intensity_IntegratedNuc_AGP,Texture_LapRMS_Nuc_AGP,Texture_LapRMS_Cyto_AGP,Texture_CV_Cyto_AGP,Intensity_Nuc_Mean_Mito,Intensity_Nuc_Std_Mito,Intensity_Nuc_P95_Mito,Intensity_Cyto_Mean_Mito,Intensity_Cyto_Std_Mito,Intensity_NucCytoRatio_Mito,Intensity_IntegratedNuc_Mito,Texture_LapRMS_Nuc_Mito,Texture_LapRMS_Cyto_Mito,Texture_CV_Cyto_Mito
quinidine,1120.0,138.61017305526642,0.8992898329514672,0.9671848013816926,0.59353471118177,0.7325506789528904,57.2548209081717,25.040577490115712,2.2864816488666024,9682.001,2355.5623,13028.15,786.83746,580.37524,12.304956,10843841.0,0.032423488795757294,0.01261038426309824,0.737605,7830.2993,1740.1599,11264.399999999998,4620.0947,2687.133,1.6948352,8769935.0,0.021317679435014725,0.00964501965790987,0.5816186,3518.5037,990.1341,5202.0999999999985,2177.2266,1740.5535,1.6160485,3940724.0,0.0196392685174942,0.013168270699679852,0.7994361,3965.8572,1058.7925,5380.749999999996,1974.2614,1188.9858,2.0087802,4441760.0,0.02163867838680744,0.013531000353395939,0.60224336,845.08484,182.68806,1126.4499999999996,654.5157,320.116,1.2911606,946495.0,0.015300349332392216,0.010647336021065712,0.48908836
quinidine,753.0,100.66904755831214,0.5383696795547999,0.9728682170542635,0.786833855799373,0.9337119579017636,33.74207282603481,28.434741030843355,1.18664955623948,21260.072,17035.574,54529.4,596.86115,686.241,35.619797,16008834.0,0.0383816733956337,0.006883659865707159,1.1497499,38007.164,12275.614,50084.0,2817.3506,4684.3857,13.490392,28619396.0,0.031164394691586494,0.016826586797833443,1.6626918,14860.182,4166.811,21343.6,1611.8022,2254.8171,9.219606,11189717.0,0.02821367233991623,0.011403119191527367,1.3989415,11843.937,2653.9368,15297.0,1658.0996,1892.9478,7.143079,8918484.0,0.027771316468715668,0.010597187094390392,1.141637,3148.9988,936.683,4378.8,519.1586,405.35907,6.0655813,2371196.0,0.029351070523262024,0.0077470820397138596,0.78080004
quinidine,271.0,62.04163056034261,0.5993448628441623,0.9475524475524476,0.7506925207756233,0.8847340630282587,20.939830329683975,16.762144337967122,1.2492333861040785,7225.664,1232.5836,9127.0,879.6114,756.21356,8.214609,1958155.0,0.0257499311119318,0.009732531383633614,0.85971326,7391.247,1612.0245,10640.0,5129.3467,2881.2192,1.4409724,2003028.0,0.018533986061811447,0.010385015048086643,0.56171274,4056.0518,1385.2992,6810.0,2571.3127,2439.0142,1.5774245,1099190.0,0.02344163879752159,0.018535191193223,0.94854826,4157.1294,808.25415,5470.5,2302.2568,1634.2417,1.8056757,1126582.0,0.018388738855719566,0.01600515842437744,0.70984334,840.05536,133.31488,1074.0,678.0699,319.11923,1.238892,227655.0,0.009723056107759476,0.01165450643748045,0.47062883
quinidine,1176.0,146.61017305526642,0.9175339714711747,0.9647251845775225,0.5689404934687954,0.6875257571293791,61.53415360809073,24.46951179972391,2.5147274744069485,9079.675,2148.4824,12574.0,743.2541,718.34033,12.216111,10677697.0,0.027720242738723755,0.01201499905437231,0.96648014,7605.9473,1335.1024,10281.25,4187.995,2900.513,1.8161309,8944594.0,0.016183355823159218,0.01132777240127325,0.6925779,3618.9746,748.3771,5325.25,2146.2373,1744.1564,1.686195,4255914.0,0.013126019388437271,0.015399002470076084,0.8126578,4460.594,1139.6119,6897.25,1978.8053,1467.677,2.2541854,5245659.0,0.023169388994574547,0.023417631164193153,0.74169856,739.8129,128.58102,963.0,554.5156,268.6616,1.3341607,870020.0,0.006730461493134499,0.01039281114935875,0.4844978
quinidine,921.0,122.66904755831213,0.8612771311558098,0.9643979057591623,0.7415458937198067,0.7691295683358252,48.39719990208056,24.592336179840846,1.9679789487325465,6722.379,1083.4208,8926.0,1179.6414,833.6529,5.698663,6191311.0,0.02126353420317173,0.017111459746956825,0.70670027,7241.596,1522.3339,10571.0,8514.718,4142.282,0.8504799,6669510.0,0.01899261586368084,0.01823006384074688,0.48648497,3628.7786,830.3519,5071.0,4388.7676,2791.0479,0.8268332,3342105.0,0.01550331711769104,0.02380090020596981,0.63595253,4223.369,448.56165,4881.0,3212.8694,2011.306,1.3145163,3889723.0,0.014101346023380756,0.027152761816978455,0.6260155,791.1694,97.7071,947.0,893.2948,413.635,0.88567555,728667.0,0.006194126792252064,0.015181267634034157,0.46304423
quinidine,1173.0,139.6812408671319,0.8867282017335659,0.9702233250620348,0.5818452380952381,0.7554951961716921,57.0202887735119,26.35997418477832,2.163139021829487,8599.869,1691.2576,11172.999999999996,609.20593,633.3154,14.116523,10087646.0,0.024027923122048378,0.010401827283203602,1.0395753,5852.7393,1044.8564,8159.399999999999,3886.3896,2206.4165,1.505958,6865263.0,0.011685256846249104,0.009757669642567635,0.5677291,2600.2336,505.31424,3493.599999999998,1868.0465,1479.0624,1.3919533,3050074.0,0.011352266184985638,0.015017831698060036,0.79176956,3589.405,396.90454,4225.4,1985.03,1120.4406,1.8082372,4210372.0,0.01112704910337925,0.01994706504046917,0.56444514,545.306,68.01062,668.3999999999999,460.80124,394.75516,1.1833867,639644.0,0.006191054824739695,0.020771609619259834,0.8566712
quinidine,1209.0,129.88225099390854,0.4515241811517302,0.9734299516908212,0.7371951219512195,0.9006095570900258,41.74942804167713,37.251298019660574,1.1207509606683375,11757.239,4295.5938,19021.999999999996,1045.6646,733.6293,11.243796,14214502.0,0.04707447439432144,0.016073817387223244,0.70159143,11750.072,4204.8477,20582.59999999999,7096.796,4654.0254,1.655687,14205837.0,0.024834899231791496,0.015123541466891766,0.6557925,5708.1763,1999.8054,9610.599999999999,3612.044,2704.554,1.5803175,6901185.0,0.023756079375743866,0.020694920793175697,0.74876,6102.585,1758.5094,9551.199999999999,2688.6016,1877.4724,2.269799,7378025.0,0.021490341052412987,0.020221225917339325,0.69830817,1266.5533,379.05124,1916.3999999999996,800.9896,372.05612,1.5812356,1531263.0,0.015897398814558983,0.013587246648967266,0.46449557
quinidine,855.0,129.39696961967,0.925726428394976,0.9066808059384942,0.5987394957983193,0.6416936882410055,54.782116541430305,20.71825895708578,2.6441467236654295,7663.5625,1523.367,9943.199999999999,1097.4291,842.41815,6.9831963,6552346.0,0.026390107348561287,0.015096873044967651,0.7676288,7484.31,1707.5098,11080.199999999999,6853.6885,2922.9602,1.092012,6399085.0,0.021565526723861694,0.015634022653102875,0.42647988,3817.6748,1322.4536,6706.499999999995,3369.0312,2264.6218,1.1331669,3264112.0,0.021752100437879562,0.020093699917197227,0.67218786,4209.6255,878.147,5501.699999999999,2798.5972,1456.6512,1.5041913,3599230.0,0.022914182394742966,0.022871259599924088,0.5204934,742.0082,113.43699,923.3,786.041,376.80948,0.9439815,634417.0,0.008421280421316624,0.014245595782995224,0.47937635
quinidine,1030.0,120.81118318204308,0.732019785189827,0.9735349716446124,0.7431457431457431,0.8868145569243884,43.95200666819202,29.943771345424086,1.4678180033227053,9542.022,2293.1362,13051.65,721.85114,554.1309,13.218823,9828283.0,0.02990924008190632,0.011452375911176205,0.76765263,7341.764,1561.3018,10716.55,3862.5337,2863.0583,1.9007638,7562017.0,0.020427033305168152,0.009702461771667004,0.7412384,3492.5747,873.4366,5208.799999999999,1922.9097,1652.6841,1.8162968,3597352.0,0.01745903119444847,0.015499971807003021,0.8594705,3784.77,812.92914,5514.799999999998,1735.9805,1315.8857,2.1801915,3898313.0,0.01818297989666462,0.017966952174901962,0.7580072,829.8874,135.5779,1068.0,609.187,309.73535,1.3622867,854784.0,0.008812165819108486,0.012215466238558292,0.5084405
quinidine,939.0,125.19595949289332,0.8963693303770334,0.9750778816199377,0.572560975609756,0.7528263826695373,52.03231073710177,23.06634199651164,2.2557677652126507,8043.239,1562.8782,10832.0,704.4087,713.3485,11.4184265,7552601.0,0.025175543501973152,0.0113074891269207,1.0126913,6832.379,1431.3323,9409.099999999997,3801.6123,2852.5535,1.7972319,6415604.0,0.016416160389780998,0.011629147455096245,0.7503536,3083.1353,724.2289,4553.0,1858.2229,1665.0681,1.6591848,2895064.0,0.013871702365577221,0.015325678512454033,0.896054,4617.0137,1300.7257,7620.999999999998,2100.038,1778.2633,2.198538,4335376.0,0.022823721170425415,0.024075273424386978,0.84677666,661.71246,122.37718,889.2999999999997,521.03143,256.9576,1.2700049,621348.0,0.007844600826501846,0.009337469935417175,0.49317104
quinidine,676.0,103.59797974644665,0.862017244901517,0.9629629629629629,0.7851335656213705,0.7915055915213851,41.344017581391235,20.956412201648256,1.97285762388943,5217.5176,387.48798,5882.5,1130.6951,1263.7802,4.614434,3527042.0,0.010671598836779594,0.011607715860009193,1.117702,5423.315,770.33466,6936.25,5120.943,2259.2256,1.0590461,3666161.0,0.014016790315508842,0.012817609123885632,0.44117376,2290.5369,259.46722,2699.25,2407.059,1467.1265,0.95159143,1548403.0,0.010133447125554085,0.015944451093673706,0.60950994,3363.352,630.8493,3757.0,2213.112,1321.9652,1.5197387,2273626.0,0.025303436443209648,0.0183414239436388,0.59733313,459.53845,81.0025,559.5,554.31323,580.2959,0.82902306,310648.0,0.01357955764979124,0.0367109514772892,1.0468736
quinidine,1195.0,128.22539674441617,0.661837668601802,0.9803117309269893,0.768983268983269,0.9133340866584931,45.13547299935439,33.83568023068589,1.3339608570487853,9733.672,2177.4563,12966.699999999999,814.20795,568.4441,11.954774,11631738.0,0.029796741902828217,0.013227174058556557,0.69815594,7428.621,1185.7003,9574.3,5469.338,2610.4143,1.3582305,8877202.0,0.016506854444742203,0.011286908760666847,0.4772816,3659.898,768.85986,4959.4,2954.9143,1983.2737,1.2385801,4373578.0,0.01859794184565544,0.017038466408848763,0.67117804,4028.3381,935.0886,6285.7,2208.1838,1315.6238,1.8242766,4813864.0,0.0212718416005373,0.01830219477415085,0.5957945,725.98914,107.65492,934.1999999999998,722.58704,315.98773,1.0047082,867557.0,0.008411887101829052,0.013166593387722969,0.4373006
quinidine,671.0,99.25483399593905,0.8070252391325602,0.9696531791907514,0.7677345537757437,0.8559118703673135,38.12316337359043,22.512374003676648,1.6934315042635788,6690.705,992.6095,8318.0,1187.4121,1276.9507,5.634695,4489463.0,0.01898532547056675,0.012386765331029892,1.0754064,7074.358,1688.2426,10647.0,5718.05,2006.8894,1.2371976,4746894.0,0.020123910158872604,0.013425186276435852,0.35097444,3123.5574,973.1731,5211.0,2750.3867,1552.776,1.1356794,2095907.0,0.014247332699596882,0.01722947135567665,0.56456643,4028.2534,701.5805,5502.0,2370.1426,1269.8549,1.6995827,2702958.0,0.017350846901535988,0.02147158794105053,0.5357715,534.4575,116.63665,762.0,560.364,463.2758,0.95376843,358621.0,0.008454488590359688,0.030514085665345192,0.8267408
quinidine,1389.0,145.0538238691624,0.812759758192445,0.9767932489451476,0.7487870619946092,0.8295713515102396,55.34776888638007,32.24555388686481,1.7164465240873383,9271.512,2020.7968,12406.0,751.3151,630.4589,12.340377,12878130.0,0.032629724591970444,0.01239476352930069,0.8391405,7543.6284,1837.3691,11077.8,4407.4595,3084.8435,1.7115593,10478100.0,0.02302928827702999,0.011719855479896069,0.6999142,3442.7632,934.9203,5129.999999999999,2173.3884,1917.0084,1.5840533,4781998.0,0.019439080730080605,0.018124895170331,0.88203675,4747.2246,1250.3878,7649.999999999998,1900.5612,1316.3123,2.4978015,6593895.0,0.03467497602105141,0.023473698645830154,0.69259137,774.604,165.53163,1035.0,602.49854,375.924,1.2856529,1075925.0,0.009597467258572578,0.013180200941860676,0.6239418
quinidine,1208.0,133.88225099390854,0.7883150045690603,0.9749798224374495,0.7250900360144058,0.8468973755264326,50.086738079860375,30.816960168545965,1.6252978167192023,9320.87,1997.6099,12029.3,780.7423,561.97754,11.938472,11259611.0,0.026702340692281723,0.011180093511939049,0.719799,7832.906,1489.6744,10811.799999999988,5793.615,2780.75,1.3519893,9462150.0,0.01841305010020733,0.008847936987876892,0.479968,3649.3171,792.2792,5313.8499999999985,3029.167,1832.2017,1.2047263,4408375.0,0.015427863225340843,0.015209370292723179,0.60485333,4145.8906,769.7534,5471.599999999994,2430.6758,1437.9907,1.7056534,5008236.0,0.02173568867146969,0.016520287841558456,0.5916012,906.4429,562.0993,1579.199999999999,700.2761,280.30115,1.2944078,1094983.0,0.028398150578141212,0.0098312608897686,0.4002723
quinidine,1003.0,120.56854249492379,0.717494853676182,0.9672131147540983,0.7375,0.8670472700691426,43.02278184905761,29.96811264227975,1.435618664498745,7051.58,1043.5631,8725.0,966.1269,1105.1345,7.2988133,7072735.0,0.01842588745057583,0.010436732321977615,1.1438813,5914.9204,928.02515,7574.4,4539.963,2107.5815,1.3028566,5932665.0,0.013345468789339066,0.011628340929746628,0.4642288,2725.9172,473.43918,3535.9,2122.1277,1272.0183,1.2845209,2734095.0,0.012140458449721336,0.0143657885491848,0.5994071,3223.279,700.3698,4766.9,1849.7051,1110.704,1.7425908,3232949.0,0.01841159351170063,0.018091030418872833,0.60047626,472.61417,69.29487,575.9,473.7976,387.93884,0.9975022,474032.0,0.006416701711714268,0.023941438645124435,0.81878597
quinidine,875.0,109.49747468305831,0.6058298663141581,0.9722222222222222,0.7882882882882883,0.9170852543182519,37.5502830250086,29.874788374400588,1.256922142992821,8247.284,1636.8107,10524.2,886.1276,590.0475,9.307107,7216374.0,0.02661491557955742,0.008917420171201229,0.6658719,7992.803,1351.8981,10502.3,5437.718,2642.6416,1.469882,6993703.0,0.02032775990664959,0.010319450870156288,0.48598358,3667.648,647.6205,4893.6,2298.2288,1421.058,1.5958586,3209192.0,0.017049515619874,0.014480899088084698,0.6183275,4660.0366,828.7632,6471.9,2409.026,1126.0814,1.934407,4077532.0,0.025178011506795883,0.02048567496240139,0.46744263,878.1783,155.16893,1149.4999999999998,699.95526,318.36978,1.2546206,768406.0,0.010834689252078533,0.012105751782655716,0.45484304
quinidine,1112.0,124.81118318204308,0.6748883550060997,0.9762949956101844,0.7658402203856749,0.8970314109790953,43.84968415602382,32.35755245161669,1.35516072241839,7932.7637,1398.471,10221.75,796.3167,676.6394,9.96182,8821233.0,0.021613769233226776,0.00883766170591116,0.8497114,7630.4487,1662.6974,11362.35,5082.431,2461.7795,1.5013384,8485059.0,0.016422946006059647,0.007488144561648369,0.48437047,3579.1042,760.9011,5103.450000000001,2476.5964,1516.1904,1.4451705,3979964.0,0.013393311761319637,0.013478675857186317,0.6122073,5081.0312,1512.5387,8564.8,2354.582,1009.08295,2.1579335,5650107.0,0.02806307189166546,0.01777011528611183,0.4285614,748.7743,106.02815,938.45,609.69434,275.2276,1.2281142,832637.0,0.006914650090038776,0.009027782827615738,0.451419
quinidine,1304.0,151.1959594928933,0.9040247048353578,0.9687964338781575,0.6183025130393551,0.7168149998146564,62.445598685281176,26.694257866397475,2.339289557994688,11066.314,3430.3367,16500.3,986.7094,537.7313,11.215373,14430474.0,0.03572925180196762,0.016791710630059242,0.5449743,9327.659,1809.4916,12816.099999999999,7271.0986,3417.9873,1.2828404,12163268.0,0.026469761505723,0.016379406675696373,0.47007853,4561.247,1022.4752,6480.499999999999,3750.5293,2164.0186,1.2161609,5947866.0,0.025747692212462425,0.0243215411901474,0.5769902,5248.843,1538.3878,8791.749999999996,2953.8044,1475.5492,1.7769771,6844491.0,0.03338984400033951,0.018586663529276848,0.49954194,1316.2292,1525.9371,3735.749999999995,1705.4008,2760.123,0.7718006,1716363.0,0.04231046885251999,0.050960417836904526,1.61846
quinidine,882.0,128.5685424949238,0.926285263548234,0.9618320610687023,0.6523668639053254,0.6705157875950037,54.684250251185276,20.60628593193694,2.6537654787383165,7593.608,1359.2052,9776.8,736.5276,824.49054,10.310012,6697562.0,0.021985961124300957,0.009487626142799854,1.1194292,6737.3584,1334.0669,9188.099999999997,3949.0142,2641.085,1.7060862,5942350.0,0.01806950569152832,0.008533542975783348,0.668796,2941.8594,491.27927,3823.5999999999995,2146.8442,1681.134,1.370318,2594720.0,0.013248628005385399,0.015509224496781826,0.7830722,3908.907,663.6474,5159.999999999998,1983.457,1305.4874,1.9707545,3447656.0,0.020927509292960167,0.02036564238369465,0.6581879,625.3379,114.04364,762.0,462.81064,302.90726,1.3511744,551548.0,0.008771165274083614,0.008972302079200745,0.654495
quinidine,1243.0,141.78174593052023,0.8700841798437957,0.970335675253708,0.6341836734693878,0.7770345909952654,56.727933942409344,27.961377603989398,2.028796103891379,11931.86,3793.9517,17370.199999999997,858.5775,467.14746,13.897243,14831302.0,0.035972148180007935,0.015712203457951546,0.5440947,10636.693,2666.6736,16207.999999999996,5889.5317,3912.1006,1.8060338,13221410.0,0.03324214369058609,0.013406461104750633,0.66424644,5226.574,1265.7205,7573.999999999998,3197.939,2298.0083,1.6343571,6496632.0,0.031018223613500595,0.021924402564764023,0.71859044,5839.9146,1133.871,8218.299999999996,2429.7896,1173.0337,2.4034653,7259014.0,0.03732294961810112,0.020517028868198395,0.48277172,1404.646,1171.108,3114.499999999999,1737.4974,2330.7627,0.80843055,1745975.0,0.05438262224197388,0.060234323143959045,1.3414482
quinidine,608.0,96.32590180780451,0.8312698634714315,0.9650793650793651,0.6755555555555556,0.8234311196504517,37.470051087708875,20.828442151062713,1.798984812015673,5862.454,869.7414,7285.0,1034.3751,1281.8469,5.667629,3564372.0,0.014160552062094212,0.00959426537156105,1.2392477,5453.7695,1280.7538,7927.449999999998,3903.7507,1563.6868,1.3970588,3315892.0,0.016552738845348358,0.008281979709863663,0.40056008,2377.834,538.25214,3492.2,1604.5999,1100.17,1.4818859,1445723.0,0.011868767440319061,0.01099381037056446,0.68563515,2901.2615,342.35254,3622.25,1852.5525,697.42114,1.5660887,1763967.0,0.006588405929505825,0.008489912375807762,0.376465,416.1579,100.96677,604.1499999999997,309.83133,182.35341,1.3431756,253024.0,0.005696105770766735,0.007758455350995064,0.58855706
quinidine,1539.0,154.36753236814712,0.817345689045875,0.9703656998738966,0.7297297297297297,0.8115897625922467,58.459187991495384,33.68111921613264,1.735666431283391,9933.55,2560.071,13903.599999999999,837.6869,593.973,11.858309,15287733.0,0.028067734092473984,0.011669023893773556,0.7090633,9519.888,2752.1177,15214.0,5528.16,3351.0312,1.7220716,14651107.0,0.025858581066131592,0.009447568096220493,0.60617477,4690.464,1585.7617,7495.599999999997,2948.153,2618.494,1.5909839,7218624.0,0.027570385485887527,0.017330747097730637,0.8881811,4437.579,1236.8949,7285.1,2044.2728,846.4248,2.1707373,6829434.0,0.027008801698684692,0.014481602236628532,0.41404688,946.38074,233.58492,1427.1,674.0227,349.1155,1.4040784,1456480.0,0.011089921928942204,0.009420343674719334,0.5179581
quinidine,1028.0,131.63961030678928,0.68877188566107,0.928635953026197,0.7031463748290013,0.7454693681907968,43.77958010183327,31.739238130855707,1.3793519529781149,9257.159,3178.9355,15283.049999999997,1135.9346,641.04865,8.149377,9516360.0,0.03398014232516289,0.01567268930375576,0.5643359,17679.605,9974.933,40253.25,8629.607,3982.2148,2.0487149,18174634.0,0.02632736600935459,0.01948361285030842,0.46145955,10924.268,7164.459,27644.549999999996,4310.0947,2681.4414,2.5345771,11230147.0,0.028920836746692657,0.02624175325036049,0.6221305,11645.485,8115.9487,30321.2,3508.3225,1938.1537,3.3193884,11971559.0,0.028736712411046028,0.025589413940906525,0.5524446,1858.1099,1129.0128,4534.25,948.0032,402.30353,1.960025,1910137.0,0.022448066622018814,0.01857125759124756,0.4243694
quinidine,732.0,100.08326112068522,0.6867890271112987,0.9721115537848606,0.782051282051282,0.9183284711943805,35.813960800021135,26.031621546835176,1.375786780534817,21453.71,18389.156,60072.44999999999,637.2708,672.1784,33.66498,15704116.0,0.040232814848423004,0.006266705226153135,1.0547767,39942.65,10025.541,49914.75,4388.902,5592.1836,9.10083,29238018.0,0.024683628231287003,0.018929364159703255,1.2741647,16923.98,4333.7246,23946.149999999998,2420.85,2715.8538,6.9909244,12388354.0,0.024362433701753616,0.016596700996160507,1.1218596,14853.809,2670.2483,17923.5,2917.0269,2803.0808,5.0921054,10872988.0,0.02061406709253788,0.017928363755345345,0.9609376,3198.0396,766.88116,4110.25,524.7437,425.48486,6.094479,2340965.0,0.029454585164785385,0.009254508651793003,0.81084317
quinidine,786.0,111.15432893255071,0.8004204566783619,0.9538834951456311,0.6605042016806723,0.799428538511138,41.617878749116215,24.94737884918043,1.668226509915828,9382.084,2268.0293,12277.75,1046.5056,656.43225,8.965154,7374318.0,0.03602180629968643,0.01273884903639555,0.6272611,9694.043,2382.2634,14091.25,7931.31,4045.0059,1.2222499,7619518.0,0.024618372321128845,0.016044151037931442,0.51000476,4805.0356,1604.0037,8319.0,3733.4407,2565.7065,1.2870262,3776758.0,0.02508864924311638,0.021335601806640625,0.6872231,5027.6562,1223.5397,7420.75,3020.9211,1714.3513,1.6642792,3951738.0,0.030002664774656296,0.02219737507402897,0.5674929,930.5076,208.0231,1356.5,846.28534,382.9946,1.09952,731379.0,0.009889122098684311,0.01212906464934349,0.45255965
